Colmun 1	Colmun 4	Colmun 5	Colmun 6	Colmun 7	Colmun 8	Colmun 9	Colmun 10	Colmun 11	Colmun 12	Colmun 17	Colmun 22	Colmun 23	Colmun 24	Colmun 25	Colmun 26	Colmun 27	Colmun 44	Colmun 45	Colmun 46	Colmun 47	Colmun 48	Colmun 49	Colmun 50	Colmun 51	Colmun 52	Colmun 53	Colmun 54	Colmun 55	Colmun 72	Colmun 73	Colmun 74	Colmun 75	Colmun 76	Colmun 77
20170415	SLN	NL	11	NYA	AL	11	2	3	51	NYC21	32	5	0	0	2	2	24	1	2	1	0	0	31	5	1	0	0	2	27	9	0	0	0	0
20170415	HOU	AL	12	OAK	AL	12	10	6	54	OAK01	32	8	0	0	1	7	27	7	0	0	0	0	35	10	1	1	2	6	27	13	2	0	1	0
20170415	TEX	AL	11	SEA	AL	12	0	5	51	SEA03	28	2	1	0	0	0	24	12	1	0	3	0	30	8	3	1	1	5	27	6	0	0	1	0
20170415	BAL	AL	10	TOR	AL	11	1	2	51	TOR02	31	6	2	0	0	1	24	6	0	0	1	0	28	6	0	0	1	2	27	7	0	0	1	0
20170416	SDN	NL	13	ATL	NL	11	2	9	51	ATL03	29	3	0	0	1	1	24	8	0	0	2	0	32	10	2	0	1	8	27	10	0	1	1	0
20170416	PIT	NL	12	CHN	NL	12	6	1	54	CHI11	30	6	1	1	1	5	27	12	1	0	2	0	33	7	2	0	0	1	27	16	2	0	3	0
20170416	MIL	NL	13	CIN	NL	13	4	2	54	CIN09	32	5	1	0	3	4	27	10	0	0	1	0	30	5	0	0	1	2	27	8	2	0	0	0
20170416	ARI	NL	13	LAN	NL	13	3	1	54	LOS03	33	9	0	0	1	3	27	8	0	0	1	0	31	5	1	0	0	1	27	10	0	0	2	0
20170416	NYN	NL	13	MIA	NL	12	2	4	53	MIA02	32	5	0	0	0	2	26	14	1	0	0	0	34	11	2	0	1	4	27	8	1	0	0	0
20170416	COL	NL	14	SFN	NL	14	4	3	54	SFO03	34	8	3	0	1	4	27	11	0	0	1	0	31	7	3	1	0	3	27	7	0	0	0	0
20170416	PHI	NL	12	WAS	NL	12	4	6	53	WAS11	34	8	2	0	1	3	26	9	1	0	0	0	37	11	3	0	2	6	27	13	1	0	0	0
20170416	TBA	AL	13	BOS	AL	12	5	7	51	BOS07	33	7	0	1	2	4	24	10	0	0	3	0	37	17	5	0	1	7	27	6	0	1	1	0
20170416	DET	AL	12	CLE	AL	12	4	1	54	CLE08	30	7	2	0	1	3	27	12	0	0	3	0	31	8	1	0	0	1	27	11	0	0	2	0
20170416	ANA	AL	13	KCA	AL	12	0	1	52	KAN06	28	2	1	0	0	0	25	6	0	0	0	0	31	6	0	0	0	1	27	8	0	0	1	0
20170416	CHA	AL	11	MIN	AL	12	3	1	60	MIN04	38	10	2	0	1	3	30	9	0	0	1	0	36	7	0	0	1	1	30	12	0	0	0	0
20170416	SLN	NL	12	NYA	AL	12	3	9	51	NYC21	35	8	1	0	1	3	24	11	0	1	4	0	31	13	3	1	2	9	27	9	1	0	1	0
20170416	TEX	AL	12	SEA	AL	13	7	8	52	SEA03	36	9	2	0	2	7	25	11	1	0	2	0	35	12	2	0	2	8	27	3	0	0	0	0
20170416	BAL	AL	11	TOR	AL	12	11	4	54	TOR02	43	15	3	0	4	10	27	7	0	0	2	0	36	12	2	1	1	4	27	11	3	0	0	0
20170417	SDN	NL	14	ATL	NL	12	4	5	53	ATL03	34	8	1	0	2	4	26	15	1	0	1	0	37	12	3	0	2	5	27	8	1	0	1	0
20170417	MIL	NL	14	CHN	NL	13	6	3	54	CHI11	36	10	3	0	3	5	27	7	0	1	1	0	34	9	1	0	0	3	27	13	1	0	1	0
20170417	ARI	NL	14	LAN	NL	14	4	2	54	LOS03	35	10	0	1	1	4	27	6	1	0	0	0	30	5	1	0	1	2	27	5	0	0	0	0
20170417	PIT	NL	13	SLN	NL	13	1	2	51	STL10	32	5	2	0	0	1	24	14	1	0	0	0	28	5	0	0	1	2	27	7	0	0	0	0
20170417	TBA	AL	14	BOS	AL	13	3	4	51	BOS07	37	11	4	0	0	3	24	9	1	0	1	0	32	9	1	0	0	4	27	8	1	0	1	0
20170417	ANA	AL	14	HOU	AL	13	0	3	51	HOU03	32	5	0	0	0	0	24	11	1	0	1	0	29	9	2	0	0	3	27	8	3	0	1	0
20170417	CLE	AL	13	MIN	AL	13	3	1	54	MIN04	36	10	1	0	1	3	27	7	0	0	0	0	36	9	2	0	0	1	27	9	0	0	1	0
20170417	CHA	AL	12	NYA	AL	13	4	7	51	NYC21	34	11	1	0	1	4	24	7	3	0	1	0	33	9	3	0	2	7	27	12	0	1	4	0
20170417	TEX	AL	13	OAK	AL	13	7	0	54	OAK01	33	7	3	0	0	7	27	7	0	0	1	0	28	3	2	0	0	0	27	9	1	0	0	0
20170417	MIA	NL	13	SEA	AL	14	1	6	51	SEA03	32	5	0	0	1	1	24	5	1	0	0	0	32	8	2	0	3	6	27	10	0	0	0	0
20170418	WAS	NL	13	ATL	NL	13	3	1	54	ATL03	31	7	4	0	0	3	27	9	0	0	1	0	30	5	0	0	0	1	27	16	1	0	1	0
20170418	MIL	NL	15	CHN	NL	14	7	9	51	CHI11	36	10	5	0	2	7	24	13	0	0	1	0	36	14	3	1	2	8	27	10	0	0	0	0
20170418	BAL	AL	12	CIN	NL	14	3	9	51	CIN09	34	7	2	0	1	3	24	10	1	1	0	0	35	11	3	0	2	9	27	10	0	0	0	0
20170418	COL	NL	15	LAN	NL	15	4	3	54	LOS03	33	7	2	0	3	4	27	9	0	0	1	0	34	9	0	0	0	3	27	10	0	0	1	0
20170418	PHI	NL	13	NYN	NL	14	6	2	60	NYC20	42	11	1	0	1	6	30	9	0	1	0	0	34	4	1	0	0	1	30	4	3	0	0	0
20170418	ARI	NL	15	SDN	NL	15	11	2	54	SAN02	38	9	0	1	2	9	27	12	0	0	2	0	32	7	1	0	0	2	27	9	4	0	0	0
20170418	PIT	NL	14	SLN	NL	14	1	2	51	STL10	36	11	2	0	0	1	24	10	0	0	0	0	27	4	1	1	0	2	27	14	0	0	1	0
20170418	ANA	AL	15	HOU	AL	14	5	2	54	HOU03	35	9	1	0	2	5	27	13	0	0	2	0	35	11	1	0	2	2	27	6	0	0	1	0
20170418	SFN	NL	15	KCA	AL	13	2	1	66	KAN06	42	11	2	0	0	2	33	13	0	0	2	0	39	10	1	0	1	1	33	14	0	0	1	0
20170418	CLE	AL	14	MIN	AL	14	11	4	54	MIN04	37	12	2	1	2	10	27	10	3	0	1	0	36	11	1	0	1	4	27	9	1	0	1	0
20170418	CHA	AL	13	NYA	AL	14	4	1	54	NYC21	31	3	0	0	2	4	27	9	1	0	2	0	29	4	0	0	0	1	27	10	1	0	0	0
20170418	TEX	AL	14	OAK	AL	14	2	4	51	OAK01	31	3	0	0	0	2	24	10	1	0	1	0	28	6	1	0	1	4	27	11	1	0	1	0
20170418	MIA	NL	14	SEA	AL	15	5	0	54	SEA03	35	10	1	0	1	4	27	10	0	0	0	0	28	1	1	0	0	0	27	9	1	0	0	0
20170418	DET	AL	13	TBA	AL	15	1	5	51	STP01	31	4	0	0	1	1	24	9	0	0	0	0	33	9	1	0	1	5	27	10	0	0	0	0
20170418	BOS	AL	14	TOR	AL	13	8	7	54	TOR02	40	15	3	0	1	8	27	10	1	0	0	0	40	12	4	0	3	7	27	17	0	0	1	0
20170419	WAS	NL	14	ATL	NL	14	14	4	54	ATL03	46	20	3	0	3	13	27	12	0	0	2	0	33	8	0	0	1	4	27	9	1	0	1	0
20170419	MIL	NL	16	CHN	NL	15	4	7	53	CHI11	32	6	0	0	2	4	26	6	1	0	0	0	36	9	1	0	2	7	27	12	0	0	1	0
20170419	BAL	AL	13	CIN	NL	15	2	0	54	CIN09	33	9	2	0	0	2	27	13	0	0	0	0	29	2	0	0	0	0	27	6	0	0	2	0
20170419	COL	NL	16	LAN	NL	16	2	4	51	LOS03	32	6	2	0	0	2	24	8	1	0	0	0	31	7	3	1	1	4	27	7	0	0	0	0
20170419	PHI	NL	14	NYN	NL	15	4	5	51	NYC20	33	8	2	1	0	4	24	11	1	0	1	0	31	8	1	0	2	5	27	11	1	0	2	0
20170419	ARI	NL	16	SDN	NL	16	0	1	51	SAN02	30	4	0	0	0	0	24	10	1	0	1	0	28	5	0	0	1	1	27	10	0	0	0	0
20170419	PIT	NL	15	SLN	NL	15	1	2	51	STL10	32	5	0	0	1	1	24	6	0	0	0	0	30	8	0	0	2	2	27	10	2	0	1	0
20170419	ANA	AL	16	HOU	AL	15	1	5	51	HOU03	32	8	3	0	0	1	24	7	0	0	2	0	29	9	2	1	1	5	27	13	0	0	3	0
20170419	SFN	NL	16	KCA	AL	14	0	2	51	KAN06	30	4	1	0	0	0	24	11	0	0	1	0	32	10	3	0	0	2	27	10	0	0	1	0
20170419	CHA	AL	14	NYA	AL	15	1	9	51	NYC21	32	6	4	0	0	1	24	8	1	0	1	0	33	11	2	0	4	9	27	14	0	0	1	0
20170419	TEX	AL	15	OAK	AL	15	1	9	51	OAK01	30	3	0	0	1	1	24	11	0	0	2	0	35	14	4	0	3	9	27	8	0	0	0	0
20170419	MIA	NL	15	SEA	AL	16	5	10	51	SEA03	37	14	0	0	3	5	24	5	1	0	1	0	34	11	4	0	0	9	27	15	0	0	3	0
20170419	DET	AL	14	TBA	AL	16	7	8	53	STP01	33	9	2	2	0	7	26	6	1	0	1	0	39	14	4	0	0	7	27	6	0	0	3	0
20170419	BOS	AL	15	TOR	AL	14	0	3	51	TOR02	32	6	0	0	0	0	24	7	2	0	0	0	32	6	0	0	0	3	27	15	1	0	2	0
20170420	WAS	NL	15	ATL	NL	15	3	2	54	ATL03	30	4	1	0	1	3	27	8	0	0	0	0	33	7	1	0	0	2	27	13	0	0	0	0
20170420	BAL	AL	14	CIN	NL	16	2	1	60	CIN09	33	5	1	0	1	2	30	11	0	0	1	0	31	2	1	0	1	1	30	12	0	0	0	0
20170420	SLN	NL	16	MIL	NL	17	5	7	51	MIL06	37	11	3	1	2	5	24	10	1	0	1	0	32	9	1	0	3	7	27	11	0	0	1	0
20170420	PHI	NL	15	NYN	NL	16	6	4	54	NYC20	38	10	3	0	1	5	27	9	0	0	1	0	33	8	0	0	1	4	27	7	3	0	0	0
20170420	ARI	NL	17	SDN	NL	17	1	4	51	SAN02	36	9	3	0	0	1	24	10	1	0	0	0	29	5	1	0	2	4	27	10	1	0	1	0
20170420	ANA	AL	17	HOU	AL	16	1	2	51	HOU03	31	6	0	0	1	1	24	7	0	0	0	0	27	3	1	0	2	2	27	13	0	0	1	0
20170420	CLE	AL	15	MIN	AL	15	6	2	54	MIN04	37	11	5	0	0	6	27	5	0	0	0	0	30	4	2	0	0	1	27	5	0	0	1	0
20170420	SEA	AL	17	OAK	AL	16	6	9	51	OAK01	33	8	4	0	1	6	24	6	2	0	1	0	32	11	3	0	1	8	27	10	0	1	1	0
20170420	DET	AL	15	TBA	AL	17	1	8	51	STP01	32	5	0	0	1	1	24	7	1	0	0	0	34	11	2	1	3	7	27	6	0	0	0	0
20170420	KCA	AL	15	TEX	AL	16	0	1	76	ARL02	41	4	1	0	0	0	37	12	0	0	2	0	41	6	3	0	0	1	39	17	0	0	0	0
20170420	BOS	AL	16	TOR	AL	15	4	1	60	TOR02	36	7	2	0	0	4	30	6	0	0	1	0	35	5	0	0	1	1	30	6	0	0	0	0
20170421	LAN	NL	17	ARI	NL	18	5	13	51	PHO01	35	9	3	0	2	5	24	5	2	1	0	0	38	14	6	0	1	12	27	13	1	0	1	0
20170421	CHN	NL	16	CIN	NL	17	6	5	66	CIN09	41	10	2	0	3	6	33	13	0	0	2	0	41	10	3	0	1	5	33	10	0	0	0	0
20170421	SFN	NL	17	COL	NL	17	5	6	51	DEN02	37	11	1	0	1	5	24	10	0	0	0	0	30	9	2	0	2	6	27	7	0	0	1	0
20170421	SLN	NL	17	MIL	NL	18	6	3	54	MIL06	35	12	3	0	1	6	27	4	0	0	0	0	37	10	1	1	1	3	27	10	0	0	1	0
20170421	WAS	NL	16	NYN	NL	17	4	3	66	NYC20	36	5	1	0	2	4	33	10	1	0	1	0	38	7	1	0	2	3	33	11	0	0	0	0
20170421	ATL	NL	16	PHI	NL	16	3	4	51	PHI13	33	6	1	0	2	3	24	14	0	0	1	0	33	11	4	0	0	4	27	2	0	0	0	0
20170421	NYA	AL	16	PIT	NL	16	3	6	51	PIT08	39	10	1	0	0	0	24	5	1	0	1	0	31	8	0	1	2	5	27	10	3	0	0	0
20170421	MIA	NL	16	SDN	NL	18	3	5	51	SAN02	32	5	1	0	2	3	24	8	0	0	1	0	31	10	0	1	1	4	27	14	0	0	0	0
20170421	TOR	AL	16	ANA	AL	18	8	7	78	ANA01	50	12	1	0	1	6	39	12	2	1	1	0	51	11	2	0	1	7	39	15	2	0	0	0
20170421	BOS	AL	17	BAL	AL	15	0	2	51	BAL12	31	6	0	0	0	0	24	8	1	1	1	0	30	6	1	0	1	2	27	9	1	0	3	0
20170421	CLE	AL	16	CHA	AL	15	3	0	54	CHI12	29	6	1	0	1	2	27	11	0	0	2	0	27	3	0	0	0	0	27	14	0	0	1	0
20170421	DET	AL	16	MIN	AL	16	3	6	51	MIN04	35	8	1	0	1	3	24	9	1	0	1	0	28	5	0	0	1	6	27	9	0	0	0	0
20170421	SEA	AL	18	OAK	AL	17	1	3	51	OAK01	31	6	0	1	0	1	24	11	0	0	3	0	25	6	2	0	2	3	27	12	0	0	1	0
20170421	HOU	AL	17	TBA	AL	18	6	3	54	STP01	35	11	3	0	1	5	27	7	0	0	0	0	34	8	0	0	3	3	27	12	1	0	1	0
20170421	KCA	AL	16	TEX	AL	17	2	6	51	ARL02	31	6	2	1	0	2	24	10	1	0	1	0	30	6	0	0	4	6	27	12	0	0	2	0
20170422	LAN	NL	18	ARI	NL	19	5	11	51	PHO01	35	11	2	0	1	5	24	9	1	0	1	0	37	14	5	0	4	11	27	13	0	0	3	0
20170422	CHN	NL	17	CIN	NL	18	12	8	54	CIN09	36	9	3	1	3	12	27	9	1	0	1	0	41	14	3	0	3	8	27	5	0	1	0	0
20170422	SFN	NL	18	COL	NL	18	3	12	51	DEN02	32	7	2	0	1	3	24	9	2	0	1	0	37	14	3	1	3	12	27	10	0	0	1	0
20170422	SLN	NL	18	MIL	NL	19	4	1	54	MIL06	38	12	5	1	1	2	27	15	1	0	2	0	30	5	1	0	0	1	27	12	2	0	0	0
20170422	WAS	NL	17	NYN	NL	18	3	1	54	NYC20	34	8	2	0	0	3	27	8	0	0	0	0	29	2	0	0	0	1	27	5	1	0	1	0
20170422	ATL	NL	17	PHI	NL	17	3	4	59	PHI13	35	6	1	0	1	3	29	15	0	0	1	0	37	11	3	0	0	4	30	10	3	0	1	0
20170422	NYA	AL	17	PIT	NL	17	11	5	54	PIT08	41	13	4	0	3	10	27	10	0	0	0	0	34	8	1	0	2	5	27	9	2	0	1	0
20170422	MIA	NL	17	SDN	NL	19	6	3	66	SAN02	41	9	0	0	3	4	33	8	0	0	0	0	39	7	2	0	1	3	33	11	2	0	1	0
20170422	TOR	AL	17	ANA	AL	19	4	5	51	ANA01	33	10	1	0	2	4	24	16	1	0	2	0	32	9	2	0	1	5	27	12	0	0	4	0
20170422	BOS	AL	18	BAL	AL	16	2	4	51	BAL12	33	6	0	0	1	2	24	11	0	0	1	0	33	10	2	0	2	4	27	8	0	0	0	0
20170422	CLE	AL	17	CHA	AL	16	7	0	54	CHI12	36	9	0	0	3	7	27	11	0	0	0	0	29	3	0	0	0	0	27	9	1	0	0	0
20170422	DET	AL	17	MIN	AL	17	5	4	54	MIN04	38	11	2	0	2	5	27	8	0	0	0	0	36	10	3	0	1	4	27	9	2	0	0	0
20170422	SEA	AL	19	OAK	AL	18	3	4	51	OAK01	33	9	2	1	1	3	24	6	0	0	0	0	31	8	1	0	2	4	27	11	0	0	1	0
20170422	HOU	AL	18	TBA	AL	19	3	6	51	STP01	29	4	0	0	2	3	24	7	0	0	0	0	36	12	4	1	0	6	27	9	0	0	2	0
20170422	KCA	AL	17	TEX	AL	18	1	2	51	ARL02	32	6	0	0	0	1	24	10	1	0	1	0	29	7	0	0	1	2	27	13	0	0	1	0
20170423	LAN	NL	19	ARI	NL	20	6	2	54	PHO01	34	9	4	0	1	5	27	10	0	0	1	0	33	7	1	0	1	2	27	13	1	0	2	0
20170423	CHN	NL	18	CIN	NL	19	5	7	51	CIN09	35	9	1	0	1	5	24	9	2	0	0	0	31	6	2	0	1	6	27	9	1	0	1	0
20170423	SFN	NL	19	COL	NL	19	0	8	51	DEN02	32	6	1	0	0	0	24	8	1	0	0	0	29	8	1	1	1	8	27	17	0	0	1	0
20170423	SLN	NL	19	MIL	NL	20	6	4	54	MIL06	32	8	2	0	0	6	27	10	1	0	0	0	34	7	2	0	1	4	27	14	1	0	1	0
20170423	WAS	NL	18	NYN	NL	19	6	3	54	NYC20	32	6	0	0	2	6	27	5	0	0	1	0	32	6	0	0	2	3	27	9	0	0	1	0
20170423	ATL	NL	18	PHI	NL	18	2	5	51	PHI13	32	6	0	0	1	2	24	6	0	0	1	0	31	8	1	0	3	5	27	6	0	0	0	0
20170423	NYA	AL	18	PIT	NL	18	1	2	51	PIT08	33	6	0	0	1	1	24	9	0	0	3	0	28	8	1	1	0	2	27	8	1	0	1	0
20170423	MIA	NL	18	SDN	NL	20	7	3	54	SAN02	37	11	1	1	1	7	27	12	0	0	1	0	32	7	0	0	1	3	27	11	0	0	0	0
20170423	TOR	AL	18	ANA	AL	20	6	2	54	ANA01	33	9	1	1	3	6	27	12	1	0	3	0	31	7	1	0	0	1	27	12	1	0	0	0
20170423	BOS	AL	19	BAL	AL	17	6	2	54	BAL12	37	14	1	0	3	6	27	6	0	0	0	0	33	6	2	0	0	2	27	18	1	0	2	0
20170423	CLE	AL	18	CHA	AL	17	2	6	51	CHI12	31	6	2	0	1	1	24	5	3	0	1	0	33	10	2	0	0	4	27	11	0	0	2	0
20170423	DET	AL	18	MIN	AL	18	13	4	54	MIN04	39	13	2	0	2	11	27	13	0	0	0	0	33	6	1	0	2	4	27	10	2	1	2	0
20170423	SEA	AL	20	OAK	AL	19	11	1	54	OAK01	36	11	3	0	2	11	27	8	0	0	0	0	31	5	2	0	0	1	27	7	0	0	1	0
20170423	HOU	AL	19	TBA	AL	20	6	4	60	STP01	37	12	0	0	2	6	30	6	1	0	1	0	36	7	0	1	1	4	30	15	0	1	3	0
20170423	KCA	AL	18	TEX	AL	19	2	5	51	ARL02	31	5	0	0	2	2	24	13	0	0	1	0	31	9	0	0	2	5	27	10	0	0	1	0
20170424	SDN	NL	21	ARI	NL	21	6	7	51	PHO01	37	10	0	0	2	6	24	10	1	0	0	0	34	10	1	0	2	7	27	8	1	0	0	0
20170424	WAS	NL	19	COL	NL	20	4	8	51	DEN02	33	8	2	1	1	4	24	6	0	0	0	0	38	14	1	1	2	8	27	13	0	0	1	0
20170424	CIN	NL	20	MIL	NL	21	7	11	51	MIL06	38	9	5	1	1	7	24	14	1	0	0	0	35	9	2	0	3	11	27	6	4	0	0	0
20170424	CHN	NL	19	PIT	NL	19	14	3	54	PIT08	42	17	4	0	1	11	27	14	1	0	2	0	33	7	1	2	0	3	27	10	2	0	1	0
20170424	LAN	NL	20	SFN	NL	20	1	2	51	SFO03	29	4	0	0	0	1	24	9	0	0	0	0	29	8	1	0	0	2	27	14	0	0	0	0
20170424	TOR	AL	19	ANA	AL	21	1	2	51	ANA01	30	7	0	0	1	1	24	14	0	0	2	0	27	5	1	1	0	2	27	8	0	0	2	0
20170424	TBA	AL	21	BAL	AL	18	3	6	51	BAL12	33	7	2	0	1	3	24	7	0	0	1	0	29	7	3	0	3	6	27	12	0	0	1	0
20170424	KCA	AL	19	CHA	AL	18	1	12	51	CHI12	30	2	1	0	0	1	24	9	1	0	2	0	37	15	2	1	1	12	27	9	1	0	0	0
20170424	MIN	AL	19	TEX	AL	20	3	2	54	ARL02	31	6	1	0	0	3	27	11	0	0	2	0	32	7	3	0	0	2	27	7	0	0	2	0
20170425	SDN	NL	22	ARI	NL	22	3	9	51	PHO01	37	10	2	0	1	3	24	10	1	0	0	0	36	16	3	1	2	9	27	5	0	0	0	0
20170425	WAS	NL	20	COL	NL	21	15	12	54	DEN02	41	14	3	2	1	14	27	9	0	0	0	0	40	15	5	0	4	12	27	13	2	1	1	0
20170425	CIN	NL	21	MIL	NL	22	1	9	51	MIL06	35	8	1	0	1	1	24	8	1	0	1	0	34	10	1	2	2	9	27	7	1	0	1	0
20170425	CHN	NL	20	PIT	NL	20	1	0	54	PIT08	29	2	1	0	0	0	27	6	0	0	0	0	31	5	1	0	0	0	27	10	1	0	1	0
20170425	LAN	NL	21	SFN	NL	21	2	1	54	SFO03	32	7	1	0	0	2	27	6	0	0	0	0	35	8	1	0	0	1	27	7	0	0	1	0
20170425	TOR	AL	20	SLN	NL	20	6	5	66	STL10	44	10	2	1	0	4	33	11	0	1	2	0	43	13	4	0	1	5	33	9	4	0	1	0
20170425	OAK	AL	20	ANA	AL	22	1	2	65	ANA01	35	5	0	0	1	1	32	16	0	0	0	0	35	5	0	0	1	2	33	5	0	0	1	0
20170425	TBA	AL	22	BAL	AL	19	2	0	54	BAL12	30	6	0	0	0	2	27	8	0	0	0	0	29	2	1	0	0	0	27	11	0	0	1	0
20170425	KCA	AL	20	CHA	AL	19	5	10	51	CHI12	34	8	1	0	2	5	24	9	1	0	1	0	36	14	5	1	0	10	27	5	0	0	1	0
20170425	HOU	AL	20	CLE	AL	19	4	2	54	CLE08	36	11	2	0	0	4	27	14	1	0	3	0	31	6	1	0	2	2	27	10	2	0	3	0
20170425	SEA	AL	21	DET	AL	19	9	19	51	DET05	38	16	0	0	3	9	24	7	0	0	0	0	48	24	5	1	4	18	27	11	0	0	3	0
20170425	MIN	AL	20	TEX	AL	21	8	1	54	ARL02	38	15	4	0	2	7	27	13	0	0	0	0	28	5	0	0	1	1	27	15	1	0	2	0
20170426	SDN	NL	23	ARI	NL	23	8	5	54	PHO01	37	12	3	0	3	8	27	10	0	0	1	0	36	11	3	0	0	5	27	10	1	0	2	0
20170426	WAS	NL	21	COL	NL	22	11	4	54	DEN02	40	14	2	0	3	11	27	12	0	0	1	0	33	8	1	0	0	4	27	13	3	0	2	0
20170426	CIN	NL	22	MIL	NL	23	4	9	51	MIL06	35	8	1	0	4	4	24	10	1	0	1	0	36	14	3	0	1	8	27	9	3	0	2	0
20170426	ATL	NL	19	NYN	NL	20	8	2	54	NYC20	42	16	3	0	0	8	27	6	0	0	0	0	30	5	0	0	0	2	27	12	3	0	0	0
20170426	MIA	NL	19	PHI	NL	19	4	7	51	PHI13	34	8	1	1	1	4	24	7	0	0	1	0	33	10	0	0	3	7	27	11	0	0	1	0
20170426	CHN	NL	21	PIT	NL	21	5	6	51	PIT08	38	12	3	0	1	5	24	14	1	0	1	0	32	10	3	0	2	5	27	14	1	0	1	0
20170426	LAN	NL	22	SFN	NL	22	3	4	58	SFO03	39	9	1	0	1	3	28	14	0	1	1	0	32	6	0	0	2	4	30	11	0	0	0	0
20170426	OAK	AL	21	ANA	AL	23	5	8	51	ANA01	37	11	2	0	2	5	24	9	1	1	0	0	39	14	3	0	0	7	27	7	2	0	1	0
20170426	TBA	AL	23	BAL	AL	20	4	5	65	BAL12	40	8	3	0	2	4	32	16	3	0	2	0	39	12	0	0	0	3	33	9	1	0	0	0
20170426	NYA	AL	19	BOS	AL	20	3	1	54	BOS07	33	5	1	0	1	3	27	11	0	0	1	0	30	4	1	0	0	1	27	8	2	0	0	0
20170426	KCA	AL	21	CHA	AL	20	2	5	51	CHI12	37	9	0	1	0	2	24	15	0	0	0	0	33	9	3	0	2	5	27	5	1	0	0	0
20170426	HOU	AL	21	CLE	AL	20	6	7	51	CLE08	36	8	2	0	2	6	24	8	0	0	2	0	30	10	4	0	0	7	27	11	2	0	1	0
20170426	SEA	AL	22	DET	AL	20	8	0	54	DET05	43	15	4	0	2	7	27	6	0	1	1	0	31	4	1	0	0	0	27	7	1	0	0	0
20170426	MIN	AL	21	TEX	AL	22	3	14	51	ARL02	33	9	0	0	1	3	24	7	0	1	0	0	36	14	1	1	2	12	27	13	0	0	3	0
20170427	SDN	NL	24	ARI	NL	24	2	6	51	PHO01	30	4	2	0	1	2	24	13	0	0	0	0	31	8	2	0	3	5	27	12	0	0	1	0
20170427	WAS	NL	22	COL	NL	23	16	5	54	DEN02	45	19	5	0	3	15	27	16	1	0	2	0	36	10	3	1	1	5	27	13	1	0	1	0
20170427	ATL	NL	20	NYN	NL	21	7	5	54	NYC20	34	7	1	0	1	7	27	13	0	1	1	0	33	8	4	0	1	4	27	11	1	0	0	0
20170427	MIA	NL	20	PHI	NL	20	2	3	51	PHI13	36	9	1	0	0	2	24	13	1	0	2	0	28	7	0	2	0	2	27	9	0	0	0	0
20170427	LAN	NL	23	SFN	NL	23	5	1	60	SFO03	33	5	0	0	1	5	30	9	1	0	3	0	34	7	0	0	0	1	30	10	0	0	0	0
20170427	TOR	AL	21	SLN	NL	21	4	8	64	STL10	40	9	0	0	1	4	31	12	0	0	1	0	41	13	4	1	2	8	33	11	2	0	2	0
20170427	TOR	AL	22	SLN	NL	22	4	6	51	STL10	34	9	2	0	1	4	24	11	0	0	1	0	33	12	2	0	1	6	27	10	0	0	1	0
20170427	OAK	AL	22	ANA	AL	24	1	2	51	ANA01	31	3	1	0	0	1	24	8	0	0	2	0	29	7	3	0	0	2	27	11	1	0	0	0
20170427	NYA	AL	20	BOS	AL	21	3	0	54	BOS07	31	9	0	0	0	3	27	14	0	0	1	0	29	3	0	0	0	0	27	10	0	1	2	0
20170427	HOU	AL	22	CLE	AL	21	3	4	51	CLE08	36	11	3	0	1	3	24	11	1	0	1	0	30	8	1	0	3	4	27	9	0	0	0	0
20170427	SEA	AL	23	DET	AL	21	2	1	54	DET05	33	7	2	0	0	2	27	9	1	0	0	0	32	4	2	0	0	0	27	4	1	0	1	0
20170428	COL	NL	24	ARI	NL	25	3	1	54	PHO01	32	6	3	0	1	3	27	13	1	0	1	0	32	6	0	0	0	1	27	8	0	0	0	0
20170428	PHI	NL	21	LAN	NL	24	3	5	51	LOS03	33	7	2	0	0	3	24	8	1	0	0	0	33	10	2	0	0	4	27	4	0	1	0	0
20170428	PIT	NL	22	MIA	NL	21	12	2	54	MIA02	41	18	0	3	1	12	27	7	0	0	0	0	37	10	1	1	0	2	27	12	0	0	3	0
20170428	ATL	NL	21	MIL	NL	24	10	8	54	MIL06	38	12	5	0	1	10	27	9	0	0	2	0	38	13	5	0	3	8	27	11	1	0	1	0
20170428	SDN	NL	25	SFN	NL	24	3	4	51	SFO03	30	5	1	0	1	3	24	9	1	0	0	0	32	8	1	0	1	3	27	9	2	0	1	0
20170428	CIN	NL	23	SLN	NL	23	5	7	51	STL10	35	10	1	0	2	5	24	10	1	0	1	0	32	11	2	0	2	7	27	10	0	0	0	0
20170428	NYN	NL	22	WAS	NL	23	7	5	54	WAS11	38	12	3	0	2	7	27	4	0	0	2	0	38	13	0	0	3	5	27	9	2	0	2	0
20170428	CHN	NL	22	BOS	AL	22	4	5	51	BOS07	38	11	1	0	2	3	24	9	0	0	3	0	33	13	2	0	1	5	27	6	2	0	1	0
20170428	SEA	AL	24	CLE	AL	22	3	1	54	CLE08	31	6	2	0	2	3	27	5	1	0	0	0	32	4	1	0	1	1	27	11	0	0	1	0
20170428	CHA	AL	21	DET	AL	22	7	3	54	DET05	39	12	2	0	3	7	27	6	0	0	1	0	33	7	0	0	0	3	27	12	3	0	1	0
20170428	OAK	AL	23	HOU	AL	23	4	9	51	HOU03	35	7	1	0	2	4	24	8	3	0	2	0	36	14	4	0	1	9	27	10	2	0	0	0
